x,y
149.9718827701645,139.10436677940555
194.0386329636318,89.64180961990209
60.21861652212994,117.11576212057169
66.10892565331663,47.507648977196666
173.23688663605967,86.75096083637548
197.1737415852376,116.15994685349865
88.77156951678978,84.13392228434061
147.10135443434908,149.52167727041004
179.45636558182963,92.21076584245165
69.04152173375795,85.09022589971181
62.64441627478804,78.18036607209964
201.13946220324672,94.13439531626035
219.74963474610848,103.9291821493425
197.95256409837813,84.15839297360918
217.5835973442268,102.97256277240123
49.676555299103384,77.81342338061596
51.104299241173905,77.2858917908074
52.1180193132035,78.3414144617778
51.62288424631079,79.95387394940188
50.66036435640179,79.20423933381834
200.5168841280789,88.84981966851184
89.99009828083072,214.42226931281004
145.8087436150084,111.41534124868973
176.62232082663766,103.60564918203657
75.04922124517685,102.60382817562798
85.01971743222592,73.4977096686792
84.62854889026764,73.27509387719114
84.24454221534386,75.32539313036898
82.65965793829386,78.46137944098948
102.72395527193713,140.65480159363145
37.89683957001085,78.49562153575151
180.0875017961076,105.21941083929892
186.8948909210222,94.8933651535165
214.47149270324405,102.84210718383876
69.88568765643191,127.87008288202921
195.96506901552547,119.56344148279946
82.38512058680801,91.4874887163796
35.12200099804254,88.81251651782625
35.110082249716044,88.80661860224329
85.33702026142089,209.8930164284363
86.10776510169785,213.0782460056328
173.13340854090075,109.2272397478711
79.25039421459178,214.57436761004163
65.52752167732307,47.811286190881944
189.03310906177657,91.70271491021029
205.19446990782825,106.08614416254858
198.2981600186729,120.09079549140868
79.14906892675866,192.37014718862102
174.97313238058203,95.12518187089518
58.08897244754364,111.13733871354052
28.818342242265896,129.31806222329797
77.13795667155388,141.37729292289643
77.28326718428012,141.60122503502458
197.61122601156129,78.58835443804496
205.85465707571092,108.37386857745962
77.39551577932116,111.25835308665202
78.97649925444114,214.14580202262323
95.05243930722501,214.02477155621554
75.5126189946995,72.81337166009165
78.66776385514011,213.713445076599
45.609857134025205,143.24938500301022
151.3297228551237,123.39309436438516
64.87322486635274,122.37899583780747
146.04355622958866,108.63406255371831
94.23623068018013,206.5714932807492
189.44260964737467,114.45689598185689
209.25876839618323,106.01310002079032
73.12233127213314,109.75929507999744
152.48802344972586,136.69759102667993
25.000976859551038,79.19077201961366
25,79.18496067486538
202.42606055823114,112.75515699132521
199.15772209731426,94.50772982103766
219.46474215247974,107.92080601043104
47.97818409826081,145.6540098034589
58.46988927323534,104.64256189825778
58.47082366063198,104.69386122215732
55.24964521814906,48.055575767749005
207.22907722794125,105.88954484917518
59.69946876094737,60.63378086311299
174.1042795181672,85.36179860809192
189.29018770329728,95.22709239154682
183.6832050050461,93.92964641319051
212.02347205030955,101.75451168344446
54.012956953595534,85.36613380912073
